"kMEblack"	"kMEgreenyellow"	"kMEmagenta"	"kMEpink"	"kMEpurple"
"TRINITY_DN0_c1_g1_i31"	-0.763454818901294	-0.308302752925444	0.241364803702369	0.471169960725763	0.827028522953774
"TRINITY_DN0_c150_g1_i1"	-0.526414850486433	-0.177634197157694	-0.0527035389243605	0.297014403412585	0.828655409774267
"TRINITY_DN0_c58_g1_i1"	0.689023899393865	0.20021524466591	-0.35866457161731	-0.48796787005476	-0.471831248907582
"TRINITY_DN0_c22_g1_i5"	0.865093488325728	0.140543035273447	-0.337365094711127	-0.353130635592768	-0.561216135616072
"TRINITY_DN0_c23_g1_i1"	0.796880423216841	0.170157816583363	-0.341029602221613	-0.504534617426527	-0.583608358903636
"TRINITY_DN0_c19_g2_i1"	-0.0406245188141572	-0.538308629499404	-0.0556675966794913	0.12726416401353	-0.000374326864260907
"TRINITY_DN0_c378_g1_i1"	0.861627750453484	0.0949937537989559	-0.402294611353682	-0.594847240031593	-0.769701177610014
"TRINITY_DN0_c158_g1_i1"	0.487444992424695	-0.0736256920955332	-0.167927559315072	-0.495301521147032	-0.263860040779464
"TRINITY_DN0_c57_g1_i1"	0.897559111499053	0.124219224587592	-0.44283489651901	-0.576290476784115	-0.786582249410563
"TRINITY_DN0_c57_g1_i2"	0.892272283660481	0.0157646851934929	-0.436499177070938	-0.486971177725441	-0.876761449499707
"TRINITY_DN0_c57_g1_i3"	0.857630979261105	0.400515582121088	-0.53497220485231	-0.282060946458328	-0.599207773426101
"TRINITY_DN0_c57_g2_i1"	0.248722151962775	0.260927357628658	0.122339347113608	-0.128302156134744	0.0307828448653832
"TRINITY_DN0_c29_g1_i3"	0.742080322619542	-0.0967457715211072	-0.694681561293732	-0.334816431549091	-0.751357006450464
"TRINITY_DN0_c3_g1_i1"	-0.596833577296884	0.0148843699370367	0.111505944278956	0.481434044217672	0.80372260721017
"TRINITY_DN0_c135_g1_i1"	0.856453647359429	0.240953941115607	-0.284637583259295	-0.403102477801875	-0.563684320328593
"TRINITY_DN0_c2_g4_i1"	-0.662448341170487	-0.049937252766643	0.309401339531892	0.278846636245178	0.936585540657152
"TRINITY_DN0_c382_g1_i1"	0.651635651981757	0.233037449344188	-0.104236642065686	-0.612915436838239	-0.641210979631901
"TRINITY_DN0_c372_g1_i1"	0.783236547815846	0.41331616055594	-0.635993593341541	-0.377607193878511	-0.510151456166827
"TRINITY_DN0_c127_g1_i3"	-0.508349319473734	-0.160533259919567	0.0026177006562903	0.310730142908135	0.851414152240596
"TRINITY_DN0_c21_g1_i1"	-0.877345263941987	0.0855641831481217	0.359504757714829	0.307811528253798	0.842644368719484
"TRINITY_DN0_c8_g1_i1"	-0.769157184625457	-0.0365285787170741	0.757291563266305	0.105629553002556	0.62154169563146
"TRINITY_DN0_c8_g1_i2"	-0.487831455146039	-0.088977507915434	0.988129948805614	0.0618062273915011	0.371755159393145
"TRINITY_DN0_c8_g1_i3"	-0.385510464924973	-0.0323822336349409	0.842283492023618	0.05926067435618	0.202316276742868
"TRINITY_DN47_c0_g1_i1"	-0.459674791292436	0.077057462400255	0.388337090511567	-0.15973680286715	0.167953262805984
"TRINITY_DN47_c0_g1_i4"	0.699480537244252	0.216501522158947	-0.287951260296467	-0.28597140293596	-0.339157621654454
"TRINITY_DN57_c0_g2_i2"	-0.757071813383418	0.0418097727069353	0.615583025489101	0.157288425437319	0.498454247427264
"TRINITY_DN71_c0_g1_i3"	-0.61671610677363	-0.05930680192975	0.362433541616778	0.199659707395111	0.932768319419698
"TRINITY_DN25_c0_g1_i1"	0.235152231116332	0.20010838034227	-0.218597219044164	-0.0411179349587337	-0.144742144880614
"TRINITY_DN25_c0_g1_i2"	0.650541715819945	0.168888707278463	-0.42106240864963	-0.358388702253782	-0.517514670448123
"TRINITY_DN44_c0_g1_i1"	-0.151951580343906	0.0629987963786406	-0.413127317970827	0.437452625326375	0.0973788964463654
"TRINITY_DN44_c0_g1_i12"	-0.560354151069012	0.0800349937136666	0.512248188161124	0.0810516466959861	0.323339111317866
"TRINITY_DN44_c0_g1_i5"	-0.421031982491107	-0.155406185536659	0.168978049661424	0.446498939661353	0.10445676299447
"TRINITY_DN44_c6_g2_i1"	0.857042010454024	0.0588871474696909	-0.318334323897988	-0.338126641381999	-0.657548945392342
"TRINITY_DN44_c12_g1_i1"	0.0594999047545965	-0.312343397064074	-0.0534242554111869	-0.137449343043092	0.394721722392701
"TRINITY_DN4_c7_g3_i1"	0.538085957144001	0.327371672410535	-0.0380151910338915	-0.395917445752368	-0.770118533332067
"TRINITY_DN4_c7_g2_i2"	0.47616800005883	0.299782179244322	-0.144075092505508	-0.395859835966825	-0.793691968192094
"TRINITY_DN4_c12_g1_i1"	0.609520096732326	0.27041216065732	-0.290207998599507	-0.492016548951002	-0.565037875717921
"TRINITY_DN4_c0_g1_i1"	-0.889320945673447	-0.0941706831955016	0.473503102554114	0.305603751031463	0.574228035371297
"TRINITY_DN4_c0_g1_i10"	0.932093999172827	0.120164069035083	-0.47172810197282	-0.629628720611955	-0.763871369487827
"TRINITY_DN4_c0_g1_i12"	0.766909031985694	0.199974447363288	-0.21695661331325	-0.386423307740052	-0.60328984964474
"TRINITY_DN4_c0_g1_i15"	0.595807574968322	0.184918370333955	-0.276985218428825	-0.529140705408829	-0.779629868831221
"TRINITY_DN4_c0_g1_i17"	-0.163305206479032	-0.391909027961163	-0.316416167569871	0.453796080620573	-0.155367790958419
"TRINITY_DN4_c0_g1_i24"	0.886383833147813	0.106940200768488	-0.337264280050071	-0.356585938815164	-0.62823473911754
"TRINITY_DN4_c0_g1_i26"	0.777140011990475	0.157564603625399	-0.242187403394585	-0.36076833623618	-0.619931937219667
"TRINITY_DN4_c0_g1_i27"	0.822317607535994	0.104784689616442	-0.515789263822676	-0.403093935853485	-0.749207622044245
"TRINITY_DN4_c0_g1_i29"	-0.875974540947252	-0.158342627651175	0.468534615753967	0.663547859691156	0.615384487595914
"TRINITY_DN4_c0_g1_i3"	-0.111002085012127	-0.231717971113926	0.117878388620173	-0.235588178278342	-0.091025274777121
"TRINITY_DN4_c0_g1_i5"	-0.118910428269289	0.0816442088337386	0.252888846397013	-0.457750385353524	-0.0590360533949691
"TRINITY_DN4_c0_g1_i7"	0.379844538279864	-0.1996767031617	0.0221111484350069	-0.201652603461357	-0.715459248210432
"TRINITY_DN4_c0_g1_i8"	-0.870535211868159	-0.193251163404458	0.345146255282677	0.519457987828276	0.819007595004513
"TRINITY_DN4_c0_g1_i9"	0.617923391101278	0.130938635368713	-0.571381826216286	-0.411108099942802	-0.349300780200844
"TRINITY_DN4_c7_g1_i1"	0.720642832141689	0.161029522479356	-0.378444164890016	-0.509710051697265	-0.680893402296041
"TRINITY_DN89_c0_g1_i2"	0.604636618985804	0.176151078240621	-0.353421454023894	-0.370418907249207	-0.17769154041217
"TRINITY_DN77_c0_g1_i1"	-0.846159755008591	-0.141769361826106	0.330815297332398	0.358187003032673	0.908418163314229
"TRINITY_DN37_c0_g1_i3"	-0.691176295971121	-0.248718431236894	0.285644677744491	0.158711989424211	0.834267680902177
"TRINITY_DN11_c2_g1_i3"	-0.586239999824251	0.132777646660229	0.632350971763756	-0.173766623265129	0.479385827229609
"TRINITY_DN11_c1_g1_i6"	-0.796684761161058	-0.251749512729256	0.352850521001224	0.398334755124751	0.976854065375235
"TRINITY_DN11_c3_g1_i15"	-0.608009417358176	0.0421123496101928	0.33806144944509	0.29720862973278	0.10590942944058
"TRINITY_DN11_c3_g1_i18"	-0.774348684943086	-0.272241943312575	0.471897696219304	0.487508521244822	0.729199988511207
"TRINITY_DN11_c0_g3_i1"	-0.473260778632752	0.0449910606974983	0.15900060935973	0.371124123767846	0.772602171654313
"TRINITY_DN11_c0_g1_i1"	0.924150459623849	0.276315026071953	-0.620264898204283	-0.318203503680937	-0.699924223204902
"TRINITY_DN11_c0_g1_i2"	0.952849752650656	0.256046590867663	-0.478602334662075	-0.444316709271814	-0.734583172370096
"TRINITY_DN11_c0_g1_i4"	0.624496138495129	0.0170072224936326	-0.49247371915349	-0.290062487339737	-0.493326954887841
"TRINITY_DN11_c0_g1_i5"	0.845786521774873	0.176371321850684	-0.53148636158241	-0.180002366181208	-0.697720069585304
"TRINITY_DN11_c6_g1_i1"	0.854210547917568	-0.0442766011040692	-0.454807882082603	-0.479448621806963	-0.424254341610878
"TRINITY_DN11_c0_g2_i1"	0.922230189013791	0.0572254353853985	-0.638602395738234	-0.501625792456428	-0.6502484814073
"TRINITY_DN11_c0_g2_i2"	0.890697627819658	0.255360773235798	-0.472781984653739	-0.345382290817812	-0.638165517382315
"TRINITY_DN11_c0_g2_i3"	0.748181014188523	-0.0925719069743779	-0.527562070448808	-0.180412212870195	-0.37624656764751
"TRINITY_DN11_c0_g2_i4"	0.83926194170281	-0.0702548272437477	-0.455843004041021	-0.683322235508655	-0.749732466470336
"TRINITY_DN11_c16_g1_i2"	0.870465758162998	0.179963940012837	-0.354233719981683	-0.408012139047834	-0.653852715720294
"TRINITY_DN11_c16_g1_i3"	0.83645892996965	0.398480612282721	-0.464797047928804	-0.321741714854696	-0.497218127515717
"TRINITY_DN62_c0_g1_i1"	-0.687175772483562	0.149233787862433	0.330025701211295	0.469997894242785	0.339373301145671
"TRINITY_DN48_c0_g1_i2"	-0.603100561751939	-0.111788376281494	0.180051154659473	0.262593279598823	0.87188795924666
"TRINITY_DN48_c1_g2_i2"	0.236152231597029	-0.438567752700497	-0.013305827095074	-0.28614452710288	-0.110536492231605
"TRINITY_DN48_c1_g1_i1"	0.096179985281699	-0.501912898099387	-0.071366161937134	0.0231388535022651	0.182122662732674
"TRINITY_DN17_c0_g2_i1"	-0.599865380989755	0.0947621333536296	0.402917884691618	0.22718342665731	0.869193688715725
"TRINITY_DN12_c0_g1_i1"	-0.623553649285362	-0.0762241206441042	0.583949772174546	0.208322477176213	0.792938726036177
"TRINITY_DN12_c0_g1_i2"	-0.647277153750078	0.0449548902697486	0.572052726257979	0.366334403213681	0.659408056691323
"TRINITY_DN12_c0_g1_i4"	-0.566499118903391	0.0153114533503082	0.457684455990745	0.305929684665377	0.258498923876189
"TRINITY_DN45_c0_g1_i1"	-0.770760689060376	-0.163169305060941	0.436087512207286	0.396149192695793	0.917813907167206
"TRINITY_DN21_c0_g1_i1"	-0.67148368732486	-0.164859504257699	0.219620097773534	0.25014148102518	0.96281793818488
"TRINITY_DN21_c0_g1_i2"	-0.456134716251205	-0.386048235797724	0.329223405920353	0.113166062237279	0.747437549783283
"TRINITY_DN24_c0_g1_i2"	-0.857340102752027	-0.0957321414371141	0.479313858412893	0.311087301999836	0.947829885298237
"TRINITY_DN8_c0_g1_i1"	-0.706511877558945	-0.250032119723748	0.370280937040698	0.181248078788173	0.945452050502269
"TRINITY_DN84_c0_g2_i1"	-0.479599034705995	-0.161997226569905	-0.0438709324120052	0.991382218504686	0.29082576069067
"TRINITY_DN70_c1_g1_i1"	0.862998666252658	0.0122210110687683	-0.356614837641735	-0.529245498162113	-0.808239003864303
"TRINITY_DN70_c1_g1_i12"	0.726121479492595	0.0781256866564617	-0.304497725178669	-0.442381468535471	-0.43627315628863
"TRINITY_DN70_c1_g1_i13"	0.925895741125725	-0.028524759545614	-0.506806391344759	-0.552938064459237	-0.799685947865459
"TRINITY_DN70_c1_g1_i16"	0.867774740464069	0.229157385016561	-0.506844086459956	-0.537051514583189	-0.797542139844612
"TRINITY_DN70_c1_g1_i17"	0.794333636265327	-0.0749443739137654	-0.52847248624549	-0.145069008091617	-0.695535919578699
"TRINITY_DN70_c1_g1_i18"	0.886900777830131	0.0296863970080792	-0.438883040533002	-0.692848251097923	-0.74538763099954
"TRINITY_DN70_c1_g1_i24"	0.556775978263177	0.101788805697742	-0.167152771381801	-0.725253656998628	-0.215297664911629
"TRINITY_DN70_c1_g1_i25"	0.904984957563528	0.17969447799427	-0.503785119026298	-0.457455645581914	-0.863413319463996
"TRINITY_DN70_c1_g1_i27"	0.920031786467172	-0.016635392629865	-0.506500508187514	-0.55577548292824	-0.822277737841972
"TRINITY_DN70_c1_g1_i28"	0.719871382844057	0.0312346503335268	-0.255592474343828	-0.283460614418603	-0.624677174797434
"TRINITY_DN70_c1_g1_i29"	0.943075042848169	0.111078546759565	-0.38831629789941	-0.427415367486646	-0.900983493583674
"TRINITY_DN70_c1_g1_i30"	0.904824655711692	0.0223859255414366	-0.493808446411491	-0.543364948342401	-0.84747804810042
"TRINITY_DN70_c1_g1_i31"	0.940996549721558	0.0563047269390749	-0.460980198774296	-0.506219292544505	-0.845961484466569
"TRINITY_DN70_c1_g1_i36"	0.720979806174885	0.208783865776849	-0.295694029733447	-0.459851826855031	-0.538492128767347
"TRINITY_DN70_c1_g1_i6"	0.743630268969535	0.047779036916896	-0.325960182189148	-0.364172150875069	-0.91444095208111
"TRINITY_DN70_c1_g1_i9"	0.844732181691336	-0.00362251189142647	-0.428120442678648	-0.48328509306292	-0.882380533821738
"TRINITY_DN70_c5_g1_i5"	0.71850358210745	0.321021096183454	-0.374193666584678	-0.178905105165995	-0.59549032661513
"TRINITY_DN70_c5_g1_i7"	0.818315725449566	0.21937433083035	-0.35813544867788	-0.561764260884532	-0.818730949750396
"TRINITY_DN70_c2_g1_i3"	-0.497300979264258	-0.244484607612121	-0.140648287324052	0.387439678519466	0.717804596980459
"TRINITY_DN97_c0_g1_i12"	-0.450453170415978	-0.0938364586046892	0.0966049424371306	-0.043200824329995	0.416553881897587
"TRINITY_DN97_c0_g1_i14"	0.461170099538445	0.316536962710812	-0.542440909898542	-0.0207067277724984	-0.218197649526268
"TRINITY_DN97_c0_g1_i15"	-0.415457932534338	-0.453822411512848	0.303067222465833	0.0578997337933268	0.327457160728998
"TRINITY_DN97_c0_g1_i16"	0.0603193226427018	0.0504508848098571	-0.0706951652690085	0.0449918702722923	0.289839387309414
"TRINITY_DN97_c0_g1_i18"	-0.474257302916182	0.078630387274978	0.535490494274816	0.392633560411255	0.596122173623301
"TRINITY_DN97_c0_g1_i19"	0.00409956169114015	0.257388855914808	-0.215747899687994	-0.198065348881286	-0.0471469155418877
"TRINITY_DN97_c0_g1_i3"	-0.490611738217817	-0.0451486055816054	0.478238667807087	0.0709558303305951	0.539319567517371
"TRINITY_DN97_c0_g1_i4"	0.515734497450044	-0.36533216106757	-0.373136221728452	0.276845335569222	-0.573182546678465
"TRINITY_DN46_c0_g2_i1"	-0.369772707158962	-0.024491951604621	0.351522557138428	0.0298859283512456	0.717547802175437
"TRINITY_DN5_c104_g1_i1"	-0.38906410432211	-0.0133628181268389	0.0955687496427127	0.0800018475732204	0.701442917526153
"TRINITY_DN5_c6_g1_i18"	-0.519396600581263	0.162740687424794	0.19726044327105	0.0444146476585584	0.576031901418856
"TRINITY_DN5_c6_g1_i31"	-0.0779098837487336	-0.056846142519317	-0.0918133706810404	0.476881536740712	0.456965420270312
"TRINITY_DN5_c82_g1_i1"	0.319860790620419	-0.135368783297489	-0.665399942640587	0.272939994445366	-0.101726976564096
"TRINITY_DN5_c4_g1_i26"	-0.46525132383584	-0.0399808398	-0.0404421209042469	0.368043197894599	0.77472715447046
"TRINITY_DN5_c5_g1_i2"	-0.488799254408644	-0.0963865124923249	0.15735538304658	0.156330991197706	0.861689161687986
"TRINITY_DN5_c5_g1_i3"	-0.367957783736633	-0.127722364593691	0.00577345493109088	0.343317855327457	0.774845466518254
"TRINITY_DN2_c14_g3_i1"	0.880720710263328	0.0289440983041165	-0.541767255864744	-0.508312523118634	-0.789868298101116
"TRINITY_DN2_c16_g1_i1"	0.721431039423394	0.0150529864397948	-0.537057655237142	-0.0401305065381606	-0.503394389578776
"TRINITY_DN2_c2_g2_i1"	0.701347276826757	0.38872469193228	-0.359463341594102	-0.557378955266664	-0.320368565288399
"TRINITY_DN2_c2_g1_i16"	-0.401579466530656	-0.104157567695094	0.187018715120246	0.155651861038342	0.6889345137175
"TRINITY_DN2_c2_g1_i17"	0.771291976292036	0.0307569598596997	-0.623998899433235	-0.306310605178006	-0.552833090313081
"TRINITY_DN2_c2_g1_i21"	0.555259625300769	0.0260178442076134	-0.600532385672282	0.00222862037652068	-0.398444638574812
"TRINITY_DN2_c2_g1_i22"	0.295086031558347	0.102678012877003	-0.0427112866328198	-0.170309108581441	-0.674143584673166
"TRINITY_DN2_c2_g1_i23"	0.540817462199992	-0.138153220507464	-0.304694662917217	0.00835655594879404	-0.566974997606647
"TRINITY_DN2_c2_g1_i26"	0.620140429053047	0.098015221961967	-0.353910405693583	-0.310306580185019	-0.736638824878997
"TRINITY_DN2_c0_g3_i1"	0.606968007960034	0.360578576072696	-0.190982792877467	-0.705010965963914	-0.595833416138919
"TRINITY_DN2_c0_g1_i4"	-0.748771877767542	-0.297581119744518	0.388267775486356	0.517871194618504	0.923980094076159
"TRINITY_DN2_c3_g1_i12"	0.307762574116463	0.0378302697726248	-0.616751670671421	0.0220112005314122	-0.0826780298558182
"TRINITY_DN2_c3_g1_i13"	-0.513037425675463	-0.183085125006249	0.476840479645893	-0.239259033300509	0.312445537757985
"TRINITY_DN2_c3_g1_i4"	0.163046035654108	0.17990566521316	0.210270218264304	-0.372671779439017	-0.370855893569355
"TRINITY_DN2_c3_g1_i8"	-0.774061866727793	-0.107510568765827	0.413084089071867	0.267234264232395	0.757112276534428
"TRINITY_DN2_c0_g2_i1"	0.879874370826425	0.275819097669581	-0.295847994815231	-0.436236523581403	-0.560867464244032
"TRINITY_DN2_c11_g1_i4"	0.286143959248787	0.347579433443592	0.0338081741124939	-0.314680004135893	-0.465286939901067
"TRINITY_DN53_c0_g1_i1"	-0.495752412918237	-0.0562879410041054	0.991252535177438	0.0261837160517755	0.388274715421299
"TRINITY_DN63_c0_g2_i1"	0.846531103050426	0.0248828188483736	-0.318280358126358	-0.370013674258509	-0.644699785243649
"TRINITY_DN63_c0_g1_i1"	-0.880857803604254	0.193982835036038	0.387079128338713	0.589257039733343	0.737877269484802
"TRINITY_DN63_c0_g1_i10"	0.912408233813573	0.212968523223611	-0.392668919899866	-0.43028485022374	-0.808688087125862
"TRINITY_DN63_c0_g1_i13"	0.920313934086153	0.0808171617733925	-0.426173615187832	-0.436068794360358	-0.748776458593967
"TRINITY_DN63_c0_g1_i14"	0.921395913555503	0.167748608463081	-0.397258072452403	-0.440900540191223	-0.928599012831527
"TRINITY_DN63_c0_g1_i15"	0.910084951046071	0.0816345013042062	-0.412712606720789	-0.570133989108729	-0.789728919112363
"TRINITY_DN63_c0_g1_i16"	0.92998760569896	0.189348130719317	-0.370602532449711	-0.553272675012146	-0.828371070215388
"TRINITY_DN63_c0_g1_i17"	0.987463832018065	0.087749928141215	-0.484131061713949	-0.524079184586865	-0.804797077195548
"TRINITY_DN63_c0_g1_i18"	0.965636450986931	0.170037999790797	-0.50456891771969	-0.618438306906487	-0.789609814030731
"TRINITY_DN63_c0_g1_i6"	0.976817893679674	0.101862957365043	-0.446913819824134	-0.470596136633582	-0.813751825543725
"TRINITY_DN63_c1_g1_i5"	0.918873932850696	0.127990486778724	-0.4477513183678	-0.481577226832334	-0.75996776934238
"TRINITY_DN80_c0_g1_i1"	-0.839189835667072	-0.271207220591455	0.370479055635382	0.424633394474315	0.973402303138563
"TRINITY_DN80_c0_g2_i1"	-0.813807952851578	-0.166952618818657	0.375886612435285	0.302622214267793	0.982841966962353
"TRINITY_DN87_c1_g1_i1"	0.89609494098453	0.0497430234030496	-0.534287152292773	-0.431928096513335	-0.594716488348038
"TRINITY_DN87_c0_g1_i1"	-0.822721405659194	-0.0568111653737427	0.333849852389268	0.506215441707053	0.910953922994965
"TRINITY_DN87_c0_g1_i2"	-0.822721405659194	-0.0568111653737427	0.333849852389268	0.506215441707053	0.910953922994965
"TRINITY_DN22_c0_g1_i2"	0.703773236113885	0.180422046015063	-0.0549732189700746	-0.740654294322581	-0.606766963830315
"TRINITY_DN22_c1_g1_i1"	0.660766815140658	0.119736155378958	-0.169973959568658	-0.392889788613145	-0.357354426001809
"TRINITY_DN94_c0_g1_i3"	0.916628595529434	0.0788892549183467	-0.453089818134565	-0.488929723707076	-0.841807501590899
"TRINITY_DN94_c0_g2_i1"	0.341716073297196	-0.152823279059969	-0.123192393935543	-0.0760884297844661	-0.06384023178517
"TRINITY_DN15_c0_g1_i7"	0.546044460822581	0.159541956210221	-0.599356714675503	0.173928424738108	-0.449062934640188
"TRINITY_DN18_c0_g1_i1"	-0.506935989631078	-0.0998131382202139	0.958375768556916	-0.0795971003349055	0.440404231025974
"TRINITY_DN90_c1_g1_i1"	-0.408836336864425	-9.466979922957e-05	0.163817831658696	0.0364960750066045	0.763038976238498
"TRINITY_DN90_c0_g2_i1"	-0.805659904110649	-0.166243425022643	0.434485452437063	0.281779068237999	0.930957037216383
"TRINITY_DN90_c0_g3_i1"	-0.809378135725678	-0.167622107658101	0.454875885231405	0.277459010643684	0.95153449495905
"TRINITY_DN90_c0_g3_i2"	-0.650824094274771	0.0773220480515705	0.218112904307675	0.338147259205593	0.901301498542575
"TRINITY_DN90_c0_g3_i3"	-0.323779934919481	0.255063178591746	0.131015198110329	0.163776930774857	0.63169136763649
"TRINITY_DN91_c25_g1_i5"	0.527023237767826	-0.145921564605693	0.120301712630997	-0.342225829599682	-0.319612706826991
"TRINITY_DN91_c25_g1_i7"	-0.524899629083768	-0.130579674749675	0.387133564194785	0.47854616588803	0.543842227872016
"TRINITY_DN91_c2_g1_i1"	-0.78538658796805	-0.203153644808818	0.284756510056682	0.396884785567619	0.974803205457275
"TRINITY_DN91_c8_g1_i5"	-0.151806657094164	-0.0614625968852156	-0.0571486941904862	0.133319980212486	0.535519783883132
